## JACUSA2 Version: 2.0.0-RC18 rt-arrest -F 1280 -c 4 -p 10 -P1 FR-SECONDSTRAND -P2 FR-SECONDSTRAND -r MazF_vs_cond2_FTO_RC18_rtarrest_plain_result.out SRR8450805_STARmapping_uniq_rmdup.bam,SRR8450807_STARmapping_uniq_rmdup.bam,SRR8450809_STARmapping_uniq_rmdup.bam SRR8450806_STARmapping_uniq_rmdup.bam,SRR8450808_STARmapping_uniq_rmdup.bam,SRR8450810_STARmapping_uniq_rmdup.bam
#contig	start	end	name	pvalue	strand	arrest11	through11	arrest12	through12	arrest13	through13	arrest21	through21	arrest22	through22	arrest23	through23	info	filter	ref
1	32335029	32335030	rt-arrest	0.015266861138906629	-	4,0,0,0	43,0,0,0	3,0,0,0	47,0,0,0	3,0,0,0	68,0,0,0	*	101,0,0,0	1,0,0,0	58,0,0,0	*	32,0,0,0	arrest_score=5.885407849154717	*	A
1	32335993	32335994	rt-arrest	0.03813864525716815	-	*	20,0,0,0	*	10,0,0,0	*	26,0,0,0	4,0,0,0	26,0,0,0	1,0,0,0	25,0,0,0	2,0,0,0	12,0,0,0	arrest_score=4.298828082349701	*	A
1	32775391	32775392	rt-arrest	0.04053335376394096	-	5,0,0,0	21,0,0,0	8,0,0,0	16,0,0,0	8,0,0,0	17,0,0,0	21,0,0,0	25,0,0,0	13,0,0,0	16,0,0,0	7,0,0,0	11,0,0,0	arrest_score=4.1954182362442225	*	A
1	32775512	32775513	rt-arrest	0.04161976534166134	-	2,0,0,0	42,0,0,0	1,0,0,0	32,0,0,0	4,0,0,0	58,0,0,0	*	89,0,0,0	*	70,0,0,0	*	54,0,0,0	arrest_score=4.15060034263297	*	A
1	32775771	32775772	rt-arrest	0.047321051337252173	-	17,0,0,0	10,0,0,0	18,0,0,0	15,1,0,0	16,0,0,0	16,0,0,0	36,0,0,0	54,0,0,0	21,0,0,0	26,0,0,0	15,0,0,0	20,0,0,0	arrest_score=3.9339365424239077	*	A
1	32775886	32775887	rt-arrest	0.017869877486404007	-	15,0,0,0	36,0,0,0	13,0,0,0	35,1,0,0	17,0,0,0	35,0,0,0	30,0,0,0	37,0,0,0	13,0,0,0	19,0,2,0	20,0,0,0	25,0,0,0	arrest_score=5.608860742940806	*	A
1	32779522	32779523	rt-arrest	0.014612910541276114	-	4,0,0,0	40,0,0,0	4,0,0,0	27,0,0,0	4,0,0,0	46,0,0,0	2,0,0,0	72,0,0,0	1,0,0,0	63,0,0,0	2,0,0,0	45,0,0,0	arrest_score=5.962547683805042	*	A
1	32780160	32780161	rt-arrest	0.02937984872348054	-	0,0,3,0	0,0,88,0	0,0,2,0	0,0,71,0	0,0,2,0	0,0,87,0	0,0,1,0	0,1,147,0	*	0,0,140,0	0,0,1,0	0,0,107,0	arrest_score=4.7452169571770355	*	G
1	32810683	32810684	rt-arrest	0.00602128785736733	-	*	89,0,0,0	*	90,0,0,0	*	118,0,0,0	3,0,0,0	146,0,0,0	4,0,0,0	129,0,0,0	4,0,0,0	111,0,0,0	arrest_score=7.5439206936330265	*	A
1	33013257	33013258	rt-arrest	0.02207282276590472	-	4,0,0,0	62,0,0,0	3,0,0,0	69,1,0,0	3,0,0,0	82,0,0,0	1,0,0,0	156,1,0,0	3,0,0,0	113,0,0,0	1,0,0,0	106,0,0,0	arrest_score=5.240035561981131	*	A
1	33013290	33013291	rt-arrest	0.03634586092011283	-	0,2,0,0	0,50,0,0	0,1,0,0	0,44,0,2	0,2,0,0	0,51,0,1	*	0,133,0,0	0,2,0,0	0,94,0,0	*	1,81,0,0	arrest_score=4.380803454701891	*	C
1	33324302	33324303	rt-arrest	0.028157495525340415	-	4,0,0,0	31,0,0,0	4,0,0,0	33,0,0,0	1,0,0,0	32,0,0,0	8,0,0,0	30,0,0,0	5,0,0,0	18,0,0,0	4,0,0,0	19,0,0,0	arrest_score=4.818398492467168	*	A
1	34855417	34855418	rt-arrest	0.0014002913636934622	-	2,0,0,0	5,0,0,0	2,0,0,0	7,0,0,0	2,0,0,0	11,0,0,0	22,0,0,0	12,0,0,0	10,0,0,0	7,0,0,0	11,0,0,0	6,0,0,0	arrest_score=10.205411592091394	*	A
1	35183852	35183853	rt-arrest	0.029616316167289325	-	2,0,0,0	39,0,0,0	3,0,0,0	31,1,0,0	3,0,0,0	44,3,0,0	2,0,0,0	93,0,0,0	1,0,0,0	71,0,0,0	1,0,0,0	56,0,0,0	arrest_score=4.7314262770232745	*	A
1	35184635	35184636	rt-arrest	0.03144967681009725	-	2,0,0,0	10,0,0,0	5,0,0,0	12,0,0,0	6,0,0,0	17,0,0,0	5,0,0,0	6,0,0,0	6,0,0,0	5,0,0,0	3,0,0,0	3,0,0,0	arrest_score=4.628247235232266	*	A
1	36394043	36394044	rt-arrest	0.025819929223959592	-	0,1,0,0	0,8,0,0	0,2,0,0	0,12,0,0	0,2,0,0	0,7,0,0	0,1,0,0	0,21,0,0	*	0,21,0,0	*	0,16,0,0	arrest_score=4.968037403647031	*	C
1	37794618	37794619	rt-arrest	0.024044990047705994	+	1,0,0,0	24,0,0,0	1,0,0,0	35,0,0,0	2,0,0,0	42,0,0,0	4,0,0,0	11,0,0,0	1,0,0,0	11,0,0,0	1,0,0,0	14,0,0,0	arrest_score=5.091384349950658	*	A
1	37800005	37800006	rt-arrest	0.022098585542400406	+	3,0,0,0	12,0,0,0	3,0,0,0	13,0,0,0	4,0,0,0	12,0,0,0	1,0,0,0	26,0,0,0	2,0,0,0	20,0,0,0	*	11,0,0,0	arrest_score=5.2380062604906925	*	A
1	37800763	37800764	rt-arrest	0.04346321880290016	+	*	4,0,0,0	1,0,0,0	3,0,0,0	2,0,0,0	6,0,0,0	3,0,0,0	4,0,0,0	5,0,0,0	4,0,0,0	6,0,0,0	3,0,0,0	arrest_score=4.077293710510276	*	A
1	37803602	37803603	rt-arrest	0.04763489992854242	-	4,0,0,0	4,0,0,0	4,0,0,0	3,0,0,0	7,0,0,0	3,0,0,0	4,0,0,0	7,0,0,0	6,0,0,0	11,0,0,0	4,0,0,0	10,0,0,0	arrest_score=3.922820444109675	*	A
1	37803675	37803676	rt-arrest	0.01723093644788376	-	1,0,0,0	3,0,1,0	1,0,0,0	13,0,0,0	1,0,0,0	8,0,0,0	4,0,0,0	9,0,0,0	7,0,0,0	5,0,0,0	9,0,0,0	14,0,0,0	arrest_score=5.672697853661347	*	A
1	39567814	39567815	rt-arrest	0.031228300481961013	-	3,0,0,0	4,0,0,1	3,0,0,0	5,0,0,0	6,0,0,0	5,0,0,0	11,0,0,0	7,0,0,0	10,0,0,0	3,0,0,0	8,0,0,0	1,0,0,0	arrest_score=4.6403682686059256	*	A
1	39753320	39753321	rt-arrest	0.0390462732211343	+	*	25,0,0,0	3,0,0,0	25,0,0,0	6,0,0,0	28,0,0,0	3,0,0,0	61,0,0,0	2,0,0,0	52,0,0,0	*	42,0,0,0	arrest_score=4.258853171723899	*	A
1	40069823	40069824	rt-arrest	0.0491306253437952	+	1,0,0,0	15,0,0,0	2,0,0,0	14,0,0,0	4,0,0,0	14,0,2,0	8,0,0,0	15,0,0,0	4,0,0,0	12,0,0,0	5,0,0,0	11,0,0,0	arrest_score=3.8708844240391045	*	A
1	40080430	40080431	rt-arrest	0.04227469292400243	-	*	13,0,0,0	1,0,0,0	12,0,0,0	3,0,0,0	14,0,0,0	*	47,0,0,0	1,0,0,0	29,0,0,0	*	14,0,0,0	arrest_score=4.124172418455771	*	A
1	41002244	41002245	rt-arrest	0.04356762692314542	+	0,3,0,0	0,93,0,0	0,2,0,0	0,79,0,0	0,2,0,0	0,68,0,0	*	0,82,0,0	*	0,61,0,0	*	0,44,0,0	arrest_score=4.073240164667368	*	C
1	42693516	42693517	rt-arrest	0.008540563983092109	+	1,0,0,0	10,0,0,0	1,0,0,0	12,0,0,0	2,0,0,0	5,0,0,2	10,0,0,0	11,0,0,0	6,0,0,0	9,0,0,0	3,0,0,0	4,0,0,0	arrest_score=6.9164650409636295	*	A
1	42696193	42696194	rt-arrest	0.01925874998480659	+	38,0,0,0	38,0,0,0	56,0,0,0	41,0,0,0	50,0,0,0	42,0,0,0	59,0,0,0	32,0,0,0	51,0,0,0	27,0,0,0	54,0,0,0	31,0,0,0	arrest_score=5.477866589338191	*	A
1	42696217	42696218	rt-arrest	0.024228963317105667	+	4,0,0,0	104,0,0,0	6,0,0,0	124,0,2,0	9,0,0,0	126,0,0,0	17,0,0,0	167,0,0,0	10,0,0,0	120,0,0,0	14,0,0,0	103,1,0,0	arrest_score=5.078167606678107	*	A
1	42696236	42696237	rt-arrest	0.027237495235919007	+	0,3,0,0	0,99,0,0	0,2,0,0	0,114,0,2	0,2,0,0	0,142,0,0	*	0,224,0,0	*	0,144,0,1	0,1,0,0	0,128,0,1	arrest_score=4.875693429929015	*	C
1	42700946	42700947	rt-arrest	0.02722922466925326	+	35,0,0,0	89,0,0,0	40,0,0,0	109,0,0,0	39,0,0,0	106,0,0,0	44,0,0,0	176,0,0,0	39,0,0,0	122,0,0,0	27,0,0,0	114,0,0,0	arrest_score=4.87621757964007	*	A
1	42702041	42702042	rt-arrest	0.044071886696930074	+	3,0,0,0	254,0,1,0	7,0,0,0	308,0,0,0	4,0,0,0	333,0,0,0	1,0,0,0	348,0,1,0	3,0,0,0	295,0,0,0	1,0,0,0	336,0,0,0	arrest_score=4.0538055680153775	*	A
1	43569697	43569698	rt-arrest	0.042937050880127114	+	3,0,0,0	8,0,0,0	*	8,0,0,0	1,0,0,0	5,0,0,0	1,0,0,0	21,0,0,0	*	15,0,0,0	*	13,0,0,0	arrest_score=4.097878794587359	*	A
1	43622179	43622180	rt-arrest	0.025579803451572847	+	4,0,0,0	12,0,0,0	6,0,0,0	16,0,0,0	4,0,0,0	5,0,0,0	11,0,0,0	10,0,0,0	9,0,0,0	6,0,0,0	4,0,0,0	4,0,0,0	arrest_score=4.984200433611164	*	A
1	43975950	43975951	rt-arrest	0.03624282848361915	+	1,0,0,0	3,0,0,0	3,0,0,0	1,0,0,0	2,0,0,0	2,0,0,0	1,0,0,0	10,0,0,0	2,0,0,0	7,0,0,0	1,0,0,0	6,0,0,0	arrest_score=4.385642562534031	*	A
1	44776741	44776742	rt-arrest	0.02320795263894604	+	0,0,0,10	0,0,0,250	0,0,0,12	0,2,0,248	0,0,0,11	0,0,0,333	0,0,0,8	0,0,0,480	0,0,0,6	0,0,0,352	0,0,0,9	0,0,0,283	arrest_score=5.152872344820935	*	T
1	44778050	44778051	rt-arrest	0.019878874560508075	+	1,0,0,0	759,0,0,0	*	792,0,0,0	1,0,0,0	812,0,0,0	6,0,0,0	938,0,2,1	2,0,0,0	769,0,0,0	5,0,0,0	758,0,0,0	arrest_score=5.422500179614872	*	A
1	44778597	44778598	rt-arrest	0.044479114157594424	+	14,0,0,0	573,0,0,0	11,0,0,0	578,1,0,0	17,0,0,0	533,1,0,0	41,0,0,0	985,0,0,0	28,0,0,0	828,1,0,0	21,0,0,0	604,0,1,0	arrest_score=4.038280714157736	*	A
1	45514635	45514636	rt-arrest	0.04671459801434186	-	0,0,3,0	0,0,151,0	0,0,4,0	0,0,141,2	0,0,5,0	0,0,180,2	*	0,0,264,0	0,0,2,0	0,0,164,2	0,0,2,0	0,0,122,2	arrest_score=3.9556383146818916	*	G
1	45514954	45514955	rt-arrest	0.04244349879280984	-	1,0,0,0	47,0,0,0	2,0,0,0	47,0,0,1	*	52,0,2,1	4,0,0,0	70,0,0,1	5,0,0,0	46,0,0,0	4,0,0,0	37,0,0,1	arrest_score=4.1174304201995255	*	A
1	45515729	45515730	rt-arrest	0.022298181897379865	-	4,0,0,0	146,0,0,0	4,0,0,0	156,0,0,0	2,0,0,0	185,3,0,0	1,0,0,0	215,0,0,0	*	148,0,0,0	*	145,0,0,0	arrest_score=5.222366861453338	*	A
1	45521845	45521846	rt-arrest	0.006128477574622759	-	0,3,0,0	0,87,0,0	0,3,0,0	0,123,0,0	0,5,0,0	0,118,0,0	*	0,181,0,0	*	0,113,0,0	*	0,77,0,0	arrest_score=7.512132357849168	*	C
1	45607434	45607435	rt-arrest	0.04179981948413192	+	7,0,0,0	41,0,0,0	10,0,0,0	44,0,0,0	12,0,0,0	52,0,0,0	19,0,0,0	52,0,0,0	18,0,0,0	47,0,0,0	13,0,0,0	37,0,0,0	arrest_score=4.143291397718713	*	A
1	45607903	45607904	rt-arrest	0.031221358909126362	+	1,0,0,0	4,0,0,0	4,0,0,0	9,0,0,0	1,0,0,0	14,0,0,0	1,0,0,0	28,0,0,0	1,0,0,0	21,0,0,0	*	9,0,0,0	arrest_score=4.6407497888245075	*	A
1	45616645	45616646	rt-arrest	0.02471185045477342	+	5,0,0,0	123,0,0,0	3,0,0,0	131,0,0,1	3,0,0,0	136,0,0,0	*	141,0,0,0	*	111,0,0,0	1,0,0,0	111,0,0,0	arrest_score=5.0439660944612115	*	A
1	46286344	46286345	rt-arrest	0.00845984657346488	-	3,0,0,0	14,0,0,0	3,0,0,0	14,0,0,0	4,0,0,0	13,0,0,0	4,0,0,0	5,0,0,0	4,0,0,0	3,0,0,0	6,0,0,0	6,0,0,0	arrest_score=6.933447440153174	*	A
1	46310196	46310197	rt-arrest	0.047744191428876426	+	*	80,0,0,0	*	71,0,0,0	*	82,0,0,0	3,0,0,0	171,0,0,0	4,0,0,0	107,0,0,0	*	80,0,0,0	arrest_score=3.918967612040433	*	A
1	46310259	46310260	rt-arrest	0.030855806173739175	+	6,0,0,0	82,0,0,0	8,0,0,0	70,0,0,0	9,0,0,0	107,0,0,0	7,0,0,0	170,0,0,0	5,0,0,0	123,1,0,0	4,0,0,0	77,0,0,0	arrest_score=4.660967161631561	*	A
1	46361976	46361977	rt-arrest	0.04688236921890254	+	0,0,0,1	0,0,0,11	*	0,0,0,6	0,0,0,2	0,0,0,4	0,0,0,1	0,0,0,29	*	0,0,0,18	*	0,0,0,12	arrest_score=3.94960507473661	*	T
1	51468497	51468498	rt-arrest	0.036255554601301254	-	*	7,0,0,0	*	7,0,0,0	*	12,0,0,0	4,0,0,0	17,0,0,0	3,0,0,0	22,0,0,0	*	5,0,0,0	arrest_score=4.3850440780870485	*	A
1	52041570	52041571	rt-arrest	0.012905471826406223	-	*	37,0,0,0	1,0,0,0	43,0,0,0	*	35,0,0,0	4,0,0,0	53,0,0,0	6,0,0,0	38,0,0,0	3,0,0,0	33,0,0,0	arrest_score=6.182021964856631	*	A
1	52055018	52055019	rt-arrest	0.040524520345363135	-	18,0,0,0	15,0,0,0	22,0,0,0	11,0,0,0	17,0,0,0	17,0,0,0	26,0,0,0	10,0,0,0	21,0,0,0	4,0,0,0	21,0,0,0	12,0,0,0	arrest_score=4.195787791647433	*	A
1	52087398	52087399	rt-arrest	0.04582066621113179	+	4,0,0,0	20,0,0,0	3,0,0,0	8,0,0,0	2,0,0,0	15,0,0,0	4,0,0,0	37,0,0,0	1,0,0,0	24,0,0,0	*	17,0,0,0	arrest_score=3.9881750751519576	*	A
1	52238584	52238585	rt-arrest	0.011968191266955586	+	2,0,0,0	10,0,0,0	5,0,0,0	17,0,0,0	2,0,0,0	16,0,0,0	*	6,0,0,0	*	8,0,0,0	*	8,0,0,0	arrest_score=6.315575217061877	*	A
1	52238609	52238610	rt-arrest	0.006048997471399531	+	1,0,0,0	5,0,0,0	1,0,0,0	17,0,0,0	1,0,0,0	13,0,0,0	3,0,0,0	3,0,0,0	3,0,0,0	3,0,0,0	5,0,0,0	9,0,0,0	arrest_score=7.535648078069698	*	A
1	53210243	53210244	rt-arrest	0.026894823366906406	+	*	20,0,0,0	*	18,0,0,0	*	18,0,0,0	6,0,0,0	28,0,0,0	1,0,0,0	35,0,0,0	2,0,0,0	28,0,0,0	arrest_score=4.89755019473867	*	A
1	53210249	53210250	rt-arrest	0.032103673936320076	+	5,0,0,0	24,0,0,0	7,0,0,0	25,0,0,0	4,0,0,0	27,0,0,0	3,0,0,0	41,0,0,0	4,0,0,0	45,0,0,0	3,0,0,0	34,0,0,0	arrest_score=4.5929521198922885	*	A
1	54096538	54096539	rt-arrest	0.03265629868300046	+	*	6,0,0,0	*	16,0,0,0	*	11,0,0,0	3,0,0,0	16,0,0,0	2,0,0,0	15,0,0,0	2,0,0,0	4,0,0,0	arrest_score=4.5637079409680155	*	A
1	54205107	54205108	rt-arrest	0.02012514258541842	+	18,0,0,0	43,0,0,0	23,0,0,0	36,0,0,0	30,0,0,0	41,0,0,0	26,0,0,0	78,0,0,0	15,0,0,0	51,0,0,0	10,0,0,0	23,0,0,0	arrest_score=5.401006479469174	*	A
1	54216189	54216190	rt-arrest	0.0074797953723603205	+	0,8,0,0	0,174,0,0	0,6,0,0	0,209,0,0	0,4,0,0	0,155,0,2	0,2,0,0	0,228,0,0	*	0,192,0,0	0,2,0,0	0,164,0,0	arrest_score=7.153976788024465	*	C
1	54218238	54218239	rt-arrest	0.02582209063307228	+	*	0,0,55,0	*	0,0,59,0	*	0,0,52,0	0,0,3,0	0,0,120,0	0,0,2,0	0,0,81,0	0,0,3,0	0,0,80,0	arrest_score=4.967892627813853	*	G
1	54850696	54850697	rt-arrest	0.0172017242028496	-	3,0,0,0	19,0,0,0	*	9,0,0,0	*	17,0,0,0	6,0,0,0	22,0,0,0	4,0,0,0	13,0,0,0	6,0,0,0	7,0,0,0	arrest_score=5.675674590803226	*	A
1	54851694	54851695	rt-arrest	0.001076912240682848	-	2,0,0,0	22,0,0,0	1,0,0,0	27,0,0,0	*	15,0,0,0	9,0,0,0	8,0,0,0	4,0,0,0	9,0,0,0	3,0,0,0	7,0,0,0	arrest_score=10.690429102314923	*	A
1	54865330	54865331	rt-arrest	0.028797952898123813	-	9,0,0,0	9,0,0,0	4,0,0,0	11,0,0,0	5,0,0,0	9,0,0,0	8,0,0,0	4,0,0,0	11,0,0,0	7,0,0,0	8,0,0,0	5,0,0,0	arrest_score=4.779651217686251	*	A
1	55068968	55068969	rt-arrest	0.04458226405811272	-	2,0,0,0	11,0,0,0	1,0,0,0	14,0,0,0	2,0,0,0	27,0,0,0	5,0,0,0	21,0,0,0	5,0,0,0	9,0,0,0	3,0,0,0	10,0,0,0	arrest_score=4.034372045047803	*	A
1	56709962	56709963	rt-arrest	0.02525351782583407	+	3,0,0,0	3,0,0,0	2,0,0,0	2,0,0,0	2,0,0,0	2,0,0,0	2,0,0,0	8,0,0,0	2,0,0,0	10,0,0,0	1,0,0,0	9,0,0,0	arrest_score=5.006417320011678	*	A
1	58782333	58782334	rt-arrest	0.011041341408180916	-	4,0,0,0	30,0,0,0	6,0,0,0	36,0,0,0	7,0,0,0	46,0,0,0	6,0,0,0	71,0,0,0	2,0,0,0	55,0,0,0	*	43,0,0,0	arrest_score=6.458651368586175	*	A
1	58783082	58783083	rt-arrest	0.040949492513158714	-	0,0,6,0	0,0,304,0	0,0,3,0	0,0,284,2	*	0,0,268,2	0,0,1,0	0,0,415,0	*	0,0,316,0	*	0,0,255,0	arrest_score=4.178103792485672	*	G
1	58783085	58783086	rt-arrest	0.021832721744223682	-	4,0,0,0	282,0,0,0	5,0,0,0	262,0,0,0	4,0,0,0	259,0,0,0	2,0,0,0	409,0,0,0	*	308,1,0,0	2,0,0,0	239,0,0,0	arrest_score=5.25906684859001	*	A
1	58783189	58783190	rt-arrest	3.030633058087595E-4	-	2,0,0,0	103,0,0,0	2,0,0,0	108,0,0,0	2,0,0,0	105,0,0,0	14,0,0,0	137,0,0,0	14,0,0,0	106,0,0,0	10,0,0,0	79,0,0,0	arrest_score=13.051365898706479	*	A
1	58783191	58783192	rt-arrest	0.04639646485451643	-	7,0,0,0	94,0,0,0	5,0,0,0	106,0,0,0	4,0,0,0	103,0,0,0	1,0,0,0	141,0,0,0	2,0,0,0	104,0,0,0	3,0,0,0	77,2,0,0	arrest_score=3.967141723979239	*	A
1	58783212	58783213	rt-arrest	0.0023901536068101636	-	0,6,0,0	0,40,0,0	0,5,0,0	0,49,0,0	0,3,0,0	0,63,0,0	0,1,0,0	0,103,0,1	*	0,62,0,0	*	0,55,0,0	arrest_score=9.222833441268165	*	C
1	62444942	62444943	rt-arrest	0.0423047705366586	+	2,0,0,0	48,0,0,0	3,0,0,0	47,0,0,0	2,0,0,0	62,0,0,0	*	85,1,0,0	*	50,0,0,0	*	44,0,0,0	arrest_score=4.122969068295788	*	A
1	62631263	62631264	rt-arrest	0.04908783780204318	-	2,0,0,0	19,0,0,0	2,0,0,0	30,0,0,0	2,0,0,0	7,0,0,0	*	29,0,0,0	*	33,0,0,0	1,0,0,0	20,0,0,0	arrest_score=3.872346816771824	*	A
1	63654349	63654350	rt-arrest	0.04057477259264286	+	2,0,0,0	46,0,0,0	6,0,0,0	46,0,0,0	7,0,0,0	67,0,0,0	4,0,0,0	80,0,0,0	2,0,0,0	58,0,0,0	1,0,0,0	63,0,0,0	arrest_score=4.19368656271763	*	A
1	64832394	64832395	rt-arrest	0.02614878886964378	+	2,0,0,0	2,0,0,0	2,0,0,0	2,0,0,0	5,0,0,0	*	3,0,0,0	10,0,0,0	5,0,0,0	11,0,0,0	3,0,0,0	5,0,0,0	arrest_score=4.9461532166136095	*	A
1	67409504	67409505	rt-arrest	0.02355889508049891	-	4,0,0,0	10,0,0,0	*	14,0,0,0	4,0,0,0	14,0,0,0	*	22,0,0,0	1,0,0,0	22,0,0,0	*	18,0,0,0	arrest_score=5.1268168527105615	*	A
1	67420105	67420106	rt-arrest	0.03370289402290405	-	20,0,0,0	184,1,0,0	19,0,0,0	191,0,0,0	25,0,0,0	209,0,0,0	32,0,0,0	425,0,0,1	17,0,0,0	254,1,0,0	16,0,0,0	192,0,0,0	arrest_score=4.509713070001453	*	A
1	67420163	67420164	rt-arrest	0.026727030235212834	-	*	118,0,0,0	*	121,0,0,0	*	130,0,0,0	4,0,0,0	267,0,0,0	2,0,0,0	188,0,0,0	2,0,0,0	154,0,0,0	arrest_score=4.908358440967277	*	A
1	67420184	67420185	rt-arrest	0.04501062469048234	-	*	0,0,118,0	*	0,0,131,0	*	0,0,132,0	0,0,2,0	0,0,220,0	0,0,3,0	0,0,169,0	0,0,2,0	0,0,152,0	arrest_score=4.018241378013045	*	G
1	67426217	67426218	rt-arrest	0.0036133584436465194	-	13,0,0,0	201,0,0,0	14,0,0,0	230,0,1,0	20,0,0,0	264,0,0,0	30,0,0,0	283,0,0,0	30,0,0,0	229,1,0,0	29,0,0,0	160,0,0,0	arrest_score=8.468567665252749	*	A
1	68126085	68126086	rt-arrest	0.004096221497826402	-	2,0,0,0	26,0,0,0	1,0,0,0	34,0,0,0	1,0,0,0	27,0,0,0	5,0,0,0	20,0,0,0	6,0,0,0	20,0,0,0	3,0,0,0	12,0,0,0	arrest_score=8.24066087945323	*	A
1	68159246	68159247	rt-arrest	0.023909352396657257	-	0,0,5,0	0,0,19,0	0,0,5,0	0,0,28,0	0,0,5,0	0,0,21,0	0,0,2,0	0,0,40,0	0,0,1,0	0,0,22,0	0,0,2,0	0,0,20,0	arrest_score=5.1011959980132815	*	G
1	68482563	68482564	rt-arrest	0.011457083268827994	-	3,0,0,0	11,0,0,0	5,0,0,0	6,0,0,0	5,0,0,0	15,0,0,0	3,0,0,0	31,0,0,0	2,0,0,0	15,0,0,0	1,0,0,0	16,0,0,0	arrest_score=6.393006272804826	*	A
1	70228310	70228311	rt-arrest	0.025049898940703752	+	7,0,0,0	13,0,0,0	3,0,0,0	8,0,0,0	7,0,0,0	11,0,0,0	6,0,0,0	31,0,0,0	3,0,0,0	10,0,0,0	*	10,0,0,0	arrest_score=5.020433362216863	*	A
1	70237511	70237512	rt-arrest	0.04078908371778367	+	5,0,0,0	159,0,0,0	3,0,0,0	179,0,0,0	5,0,0,0	170,0,0,0	2,0,0,0	246,0,0,0	2,0,0,0	217,0,0,0	2,0,0,0	200,0,0,0	arrest_score=4.184756005648524	*	A
1	70239478	70239479	rt-arrest	0.041588765109029535	+	6,0,0,0	201,0,0,0	2,0,0,0	195,0,0,0	5,0,0,0	234,0,0,0	1,0,0,0	244,0,0,0	1,0,0,0	198,0,0,0	2,0,0,0	231,0,0,0	arrest_score=4.151862088066991	*	A
1	71066613	71066614	rt-arrest	0.03992335761639698	-	7,0,0,0	33,0,0,0	4,0,0,0	27,0,0,0	6,0,0,0	31,0,0,0	4,0,0,0	48,0,0,0	3,0,0,0	46,0,0,0	2,0,0,0	27,0,0,0	arrest_score=4.221138795692241	*	A
1	75787940	75787941	rt-arrest	0.028008431051969818	+	5,0,0,0	41,0,0,0	2,0,0,0	28,0,0,0	5,0,0,0	38,0,1,0	1,0,0,0	65,0,0,0	1,0,0,0	52,0,0,0	3,0,0,0	40,0,0,0	arrest_score=4.827548391695018	*	A
1	75791491	75791492	rt-arrest	0.03643986051238535	+	0,4,0,0	0,92,0,0	0,2,0,0	0,110,0,2	0,1,0,0	2,125,0,0	*	0,205,0,0	0,1,0,0	0,152,0,0	*	0,96,0,0	arrest_score=4.376401101169449	*	C
1	84490381	84490382	rt-arrest	0.03995143742047258	+	1,0,0,0	47,0,0,0	3,0,0,0	62,0,0,0	4,0,0,0	75,0,0,0	*	98,0,0,0	2,0,0,0	81,0,0,0	*	68,0,0,0	arrest_score=4.219945777029352	*	A
1	84490383	84490384	rt-arrest	0.03615486873420004	+	4,0,0,0	53,0,0,0	1,0,0,0	66,0,0,0	5,0,0,0	86,0,0,0	2,0,0,0	108,0,0,0	*	86,0,0,0	1,0,0,0	70,0,0,0	arrest_score=4.3897851615793115	*	A
1	85583249	85583250	rt-arrest	0.027975578170189364	+	*	4,0,0,0	*	5,0,0,0	*	4,0,0,0	4,0,0,0	12,0,0,0	2,0,0,0	6,0,0,0	1,0,0,0	4,0,0,0	arrest_score=4.829571786813176	*	A
1	86358809	86358810	rt-arrest	0.04789605760561322	-	6,0,0,0	19,0,0,0	*	14,0,0,0	*	12,0,0,0	9,0,0,0	18,0,0,0	5,0,0,0	14,0,0,0	2,0,0,0	8,0,0,0	arrest_score=3.9136293231561012	*	A
1	86880701	86880702	rt-arrest	0.029288041010499866	-	2,0,0,0	27,0,0,0	2,0,0,0	29,0,0,0	*	29,0,0,0	*	89,0,0,0	*	73,0,0,0	1,0,0,0	43,0,0,0	arrest_score=4.75060232784881	*	A
1	88784808	88784809	rt-arrest	0.011527819778678006	+	5,0,0,0	11,0,0,0	6,0,0,0	21,0,0,0	4,0,0,0	19,0,0,0	3,0,0,0	28,0,0,0	1,0,0,0	40,0,0,0	2,0,0,0	17,0,1,0	arrest_score=6.382080876112298	*	A
1	90938721	90938722	rt-arrest	0.03947970846313864	-	*	9,0,0,0	*	9,0,0,0	1,0,0,0	7,0,0,0	3,0,0,0	8,0,0,0	3,0,0,0	3,0,0,0	1,0,0,0	5,0,0,0	arrest_score=4.240105723790293	*	A
1	91524227	91524228	rt-arrest	0.015569057531641839	+	3,0,0,0	10,0,0,0	2,0,0,0	10,0,0,0	2,0,0,0	16,0,0,0	13,0,0,0	15,0,0,0	10,0,0,0	14,0,0,0	1,0,0,0	4,0,0,0	arrest_score=5.850903318549541	*	A
1	92832081	92832082	rt-arrest	0.044296455837413484	+	*	0,0,0,63	*	0,0,0,74	*	0,0,0,99	0,0,0,4	0,0,0,179	0,0,0,2	0,0,0,113	0,0,0,1	0,0,0,45	arrest_score=4.045225669804495	*	T
1	92832092	92832093	rt-arrest	0.03948022464091572	+	2,0,0,0	115,0,0,0	8,0,0,0	111,0,0,0	8,0,0,0	146,0,0,0	6,0,0,0	248,0,0,2	3,0,0,0	166,0,0,1	1,0,0,0	76,0,0,0	arrest_score=4.240083526402941	*	A
